0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0001,0.556,0.496,0.796,0.819,2,1.0000
0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0001,0.535,0.433,0.586,0.497,2,1.0000
0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0001,0.474,0.431,0.523,0.496,2,1.0000
0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0001,0.244,0.458,0.315,0.572,2,1.0000
0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0001,0.290,0.451,0.333,0.535,2,1.0000
0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0001,0.093,0.676,0.289,0.885,10,1.0000
0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0001,0.118,0.529,0.202,0.740,11,1.0000
0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0001,0.054,0.495,0.117,0.719,3,1.0000
0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0002,0.558,0.497,0.783,0.812,2,1.0000
0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0002,0.536,0.433,0.587,0.496,2,1.0000
0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0002,0.476,0.430,0.521,0.495,2,1.0000
0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0002,0.245,0.456,0.316,0.569,2,1.0000
0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0002,0.292,0.450,0.334,0.533,2,1.0000
0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0002,0.104,0.665,0.299,0.873,10,1.0000
0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0002,0.119,0.526,0.202,0.736,11,1.0000
0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0002,0.054,0.494,0.117,0.718,3,1.0000
0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0003,0.571,0.497,0.804,0.811,2,1.0000
0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0003,0.530,0.432,0.588,0.496,2,1.0000
0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0003,0.476,0.430,0.520,0.494,2,1.0000
0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0003,0.245,0.456,0.316,0.569,2,1.0000
0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0003,0.298,0.450,0.341,0.533,2,1.0000
0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0003,0.181,0.539,0.303,0.924,10,1.0000
0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0003,0.128,0.531,0.211,0.846,8,1.0000
0400_arm01_gopro1_20200324_005347_beh7_ani2_ins1_cut_3,0003,0.054,0.494,0.117,0.718,3,1.0000
